3309423,AQUA,Ombré Scarf - 100% Exclusive,"Sale $43.50
 (25% off)",Made in Italy,"34""W x 83""L ",60% modal/40% cotton,https://www.bloomingdales.com/shop/product/?ID=3309423,Jewelry & Accessories
3331887,Fraas,Fruit Print Silk Scarf,"Sale $66.00
 (25% off)",[''],"41""W x 41""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3331887,Jewelry & Accessories
3331887,Fraas,Fruit Print Silk Scarf,"Sale $66.00
 (25% off)",[''],"41""W x 41""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3331887,Jewelry & Accessories
3106317,Vero Moda,Zally Chunky Scarf,"Now $27.63
 (49% off)",[''],"10""W x 78""L ",,https://www.bloomingdales.com/shop/product/?ID=3106317,Jewelry & Accessories
3106317,Vero Moda,Zally Chunky Scarf,"Now $27.63
 (49% off)",[''],"10""W x 78""L ",,https://www.bloomingdales.com/shop/product/?ID=3106317,Jewelry & Accessories
3232848,Zadig & Voltaire,Ana Eden Scarf,"Now $136.80
 (40% off)",Made in Italy,"55""W x 55""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3232848,Women
3232848,Zadig & Voltaire,Ana Eden Scarf,"Now $136.80
 (40% off)",Made in Italy,"55""W x 55""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3232848,Women
1660541,AQUA,Solid Metallic Scarf - 100% Exclusive,"Sale $58.50
 (25% off)",[''],,Acrylic/viscose/metallic,https://www.bloomingdales.com/shop/product/?ID=1660541,Jewelry & Accessories
1660541,AQUA,Solid Metallic Scarf - 100% Exclusive,"Sale $58.50
 (25% off)",[''],,Acrylic/viscose/metallic,https://www.bloomingdales.com/shop/product/?ID=1660541,Jewelry & Accessories
3219428,AQUA,Pieced Side Fringe Scarf - 100% Exclusive,"Sale $34.80
 (40% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=3219428,Jewelry & Accessories
3219428,AQUA,Pieced Side Fringe Scarf - 100% Exclusive,"Sale $34.80
 (40% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=3219428,Jewelry & Accessories
3331876,Fraas,Abstract Jacquard Scarf,"Sale $51.00
 (25% off)",Made in India,"28""W x 71""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3331876,Jewelry & Accessories
